skill,parry,durch_cost,compound_cost,start_spiritus,information,timing,recovery,future_fights,basic_parry_declarations_per_fight,basic_parry_after_known_per_fight,basic_parry_after_known_opportunity_rate,basic_parry_defensive_opportunity_rate,basic_parry_success_rate_when_rolled,parry_interruption_rate,parry_durch_decline_fraction,durch_declaration_rate,durch_decline_rate,durch_success_rate,durch_damage_per_fight,durch_spiritus_per_fight,compound_spiritus_per_fight,total_spiritus_per_fight,mean_end_spiritus_per_combatant,end_at_0_rate,end_at_1_2_rate,unused_spirit_at_defeat_mean,allow_parry_hit_chance_mean,durch_success_chance_mean,accepted_actor_spirit_mean,accepted_opponent_spirit_mean,declined_actor_spirit_mean,declined_opponent_spirit_mean
14,P0,2,0,3,adaptive_revelation,pre,R0,0,0.445,0.030333333333333334,0.22303921568627452,0.1926684947322846,0.7205992509363296,0.0,0.0,0.5903536977491961,0.40964630225080384,0.4324618736383442,0.5936666666666667,0.612,0.0,0.612,2.694,0.0,0.153,2.667204127700742,0.0,0.4321350762527231,3.0,2.8801742919389977,2.839874411302983,2.89010989010989
14,P0,2,0,1,adaptive_revelation,pre,R0,0,0.44866666666666666,0.0,0.0,0.19434016748483973,0.7169390787518574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
14,P0,2,1,8,adaptive_revelation,pre,R0,0,0.47333333333333333,0.04066666666666666,0.26521739130434785,0.20225039168209658,0.7077464788732394,0.0,0.0,0.7521768251841929,0.2478231748158071,0.40338379341050756,0.677,0.7486666666666667,1.3803333333333334,2.129,6.9355,0.0,0.0006666666666666666,6.941157556270096,0.0,0.3978183437221733,7.637577916295637,6.632235084594836,7.678378378378379,6.681081081081081
14,P0,2,1,5,adaptive_revelation,pre,R0,0,0.478,0.042,0.28442437923250563,0.20497427101200685,0.697350069735007,0.0,0.0,0.6865021770682148,0.3134978229317852,0.42071881606765327,0.587,0.6306666666666667,1.347,1.9776666666666667,4.011166666666667,0.0013333333333333333,0.0805,4.04992,0.0,0.4085095137420728,4.686046511627907,3.700845665961945,4.648148148148148,3.7337962962962963
14,P0,2,1,3,adaptive_revelation,pre,R0,0,0.49833333333333335,0.027333333333333334,0.2523076923076923,0.21178637200736647,0.7344481605351171,0.0,0.0,0.5217729393468118,0.4782270606531882,0.4947839046199702,0.4796666666666667,0.44733333333333336,1.2823333333333333,1.7296666666666667,2.1351666666666667,0.0405,0.5545,2.200063816209317,0.0,0.4499254843517144,2.8733233979135617,1.842026825633383,2.5235772357723576,1.7203252032520324
14,P0,2,1,1,adaptive_revelation,pre,R0,0,0.7953333333333333,0.0,0.0,0.3230873392010833,0.691533948030176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5596666666666666,0.5596666666666666,0.7201666666666666,0.2798333333333333,0.7201666666666666,0.7679799874921827,0.0,0.0,0.0,0.0,0.8567901234567902,0.0
14,P1,0,0,8,adaptive_revelation,pre,R0,0,0.378,0.014,0.04054054054054054,0.17057761732851986,0.6282051282051282,0.9312169312169312,0.06878306878306878,0.9161538461538462,0.08384615384615385,0.4966414777497901,1.7693333333333334,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.3000000000000063,0.5136991869918801,8.0,8.0,8.0,8.0
14,P1,0,0,5,adaptive_revelation,pre,R0,0,0.37266666666666665,0.014333333333333333,0.04628632938643703,0.17037488570557757,0.6666666666666666,0.9355992844364938,0.06440071556350627,0.9156484036263303,0.0843515963736697,0.4959104606112785,1.7363333333333333,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.3000000000000062,0.5153862212943723,5.0,5.0,5.0,5.0
14,P1,0,0,3,adaptive_revelation,pre,R0,0,0.3486666666666667,0.015,0.04880694143167028,0.15998776384215357,0.6883116883116883,0.9263862332695985,0.07361376673040153,0.9133763094278807,0.08662369057211926,0.5046316718129686,1.681,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.3000000000000059,0.5082764505119548,3.0,3.0,3.0,3.0
14,P1,0,0,1,adaptive_revelation,pre,R0,0,0.372,0.016,0.04933196300102775,0.167542411049392,0.6923076923076923,0.9301075268817204,0.06989247311827956,0.9179133103183736,0.08208668968162638,0.5043877977434184,1.8186666666666667,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3000000000000062,0.5137191420477631,1.0,1.0,1.0,1.0
14,P1,0,1,8,adaptive_revelation,pre,R0,0,0.37666666666666665,0.015333333333333332,0.04590818363273453,0.17048883524441763,0.6666666666666666,0.9230088495575222,0.07699115044247788,0.9072043852779953,0.0927956147220047,0.5079844626672422,1.7483333333333333,0.0,1.3126666666666666,1.3126666666666666,7.343666666666667,0.0,0.0,7.413486005089059,0.30000000000000626,0.5150582362728888,7.743202416918429,7.255502805351748,7.877637130801688,7.223628691983122
14,P1,0,1,5,adaptive_revelation,pre,R0,0,0.394,0.017333333333333333,0.051741293532338306,0.17890116543060391,0.7261904761904762,0.9289340101522843,0.07106598984771574,0.9208234362628662,0.0791765637371338,0.5098882201203784,1.7606666666666666,0.0,1.27,1.27,4.365,0.0,0.0125,4.428208386277001,0.30000000000000654,0.5231950207468988,4.7648323301805675,4.276870163370593,4.805,4.23
14,P1,0,1,3,adaptive_revelation,pre,R0,0,0.40066666666666667,0.011333333333333334,0.03582718651211802,0.18053469510363473,0.7311827956989247,0.9226289517470881,0.07737104825291181,0.9082606890826069,0.09173931091739311,0.5301645338208409,1.7153333333333334,0.0,1.235,1.235,2.3825,0.009833333333333333,0.48583333333333334,2.443458980044346,0.3000000000000066,0.5355984217448603,2.760054844606947,2.333180987202925,2.8054298642533935,2.276018099547511
14,P1,0,1,1,adaptive_revelation,pre,R0,0,0.6173333333333333,0.023666666666666666,0.07426778242677824,0.2679398148148148,0.6879432624113475,0.923866090712743,0.07613390928725702,0.9236573457612073,0.07634265423879272,0.6429601153291686,2.0166666666666666,0.0,0.589,0.589,0.7055,0.2945,0.7055,0.728744939271255,0.3000000000000038,0.6421692169217142,0.881307063911581,0.7265737626141279,0.9476744186046512,0.7558139534883721
14,P1,1,0,8,adaptive_revelation,pre,R0,0,0.38366666666666666,0.017,0.05362776025236593,0.17300465955208177,0.6919191919191919,0.8279756733275413,0.17202432667245873,0.8340807174887892,0.16591928251121077,0.503584229390681,1.702,0.744,0.0,0.744,7.628,0.0,0.0,7.666560712015258,0.3000000000000064,0.5266049382716163,7.913978494623656,7.849910394265233,7.916666666666667,7.903153153153153
14,P1,1,0,5,adaptive_revelation,pre,R0,0,0.36,0.013333333333333334,0.046620046620046623,0.16531455686514618,0.7487684729064039,0.812037037037037,0.18796296296296297,0.8188884570540226,0.18111154294597745,0.5078310393925012,1.6296666666666666,0.7023333333333334,0.0,0.7023333333333334,4.648833333333333,0.0,0.0006666666666666666,4.678171939916906,0.30000000000000604,0.5269264069264182,4.922638822971049,4.850023730422402,4.920600858369099,4.8927038626609445
14,P1,1,0,3,adaptive_revelation,pre,R0,0,0.38866666666666666,0.023333333333333334,0.0831353919239905,0.17343447865536218,0.7220216606498195,0.7624356775300172,0.23756432246998285,0.769059955588453,0.230940044411547,0.5274302213666987,1.618,0.6926666666666667,0.0,0.6926666666666667,2.6536666666666666,0.0005,0.32083333333333336,2.6923321667196944,0.30000000000000643,0.5417197452229423,2.926371511068335,2.8585178055822906,2.8846153846153846,2.9086538461538463
14,P1,1,0,1,adaptive_revelation,pre,R0,0,0.44,0.037333333333333336,0.255125284738041,0.19380414036118043,0.7181208053691275,0.20984848484848484,0.7901515151515152,0.37943989071038253,0.6205601092896175,0.5139513951395139,0.8553333333333333,0.37033333333333335,0.0,0.37033333333333335,0.8148333333333333,0.18516666666666667,0.8148333333333333,0.8287186091435931,0.30000000000000704,0.6063602599814442,1.0,0.936993699369937,0.9003852504127683,0.9444138690148597
14,P1,1,1,8,adaptive_revelation,pre,R0,0,0.385,0.014666666666666666,0.04715969989281887,0.17045454545454544,0.6948051948051948,0.8666666666666667,0.13333333333333333,0.8463027487417731,0.15369725125822686,0.5288197621225984,1.7266666666666666,0.7286666666666667,1.3343333333333334,2.063,6.9685,0.0,0.0,7.088151658767773,0.3000000000000064,0.5335256410256514,7.655535224153706,7.131747483989021,7.720403022670025,7.110831234256927
14,P1,1,1,5,adaptive_revelation,pre,R0,0,0.4073333333333333,0.015333333333333332,0.05542168674698795,0.1862520957171163,0.6877637130801688,0.8060556464811784,0.1939443535188216,0.8093539437177962,0.1906460562822037,0.5259549461312438,1.644,0.6806666666666666,1.2526666666666666,1.9333333333333333,4.033333333333333,0.00016666666666666666,0.042666666666666665,4.151866151866152,0.30000000000000665,0.5457656867047069,4.655239960822723,4.148873653281097,4.715176715176715,4.249480249480249
14,P1,1,1,3,adaptive_revelation,pre,R0,0,0.4246666666666667,0.025333333333333333,0.0880648899188876,0.1881831610044313,0.7374301675977654,0.7189952904238619,0.28100470957613816,0.7522790328973444,0.24772096710265556,0.5337197049525817,1.4976666666666667,0.6326666666666667,1.2186666666666666,1.8513333333333333,2.074333333333333,0.028333333333333332,0.6358333333333334,2.1907477820025347,0.3000000000000069,0.567664007092212,2.70231822971549,2.1564805057955745,2.4912,2.2096
14,P1,1,1,1,adaptive_revelation,pre,R0,0,0.7936666666666666,0.041,0.40594059405940597,0.32184374155177076,0.6986721144024515,0.17765644687106258,0.8223435531289375,0.21420804639362087,0.7857919536063791,0.6345177664974619,0.5486666666666666,0.197,0.5386666666666666,0.7356666666666667,0.6321666666666667,0.36783333333333335,0.6321666666666667,0.6901276860791031,0.2999999999999929,0.6857002746175246,1.0,0.6142131979695431,0.7993542435424354,0.7375461254612546
14,P1,2,0,8,adaptive_revelation,pre,R0,0,0.39366666666666666,0.020666666666666667,0.07908163265306123,0.1783987915407855,0.7,0.7036409822184589,0.29635901778154106,0.7379002233804914,0.26209977661950856,0.5383451059535822,1.6126666666666667,1.3213333333333332,0.0,1.3213333333333332,7.339333333333333,0.0,0.0005,7.433673469387755,0.3000000000000065,0.5516295025729099,7.852674066599395,7.701311806256307,7.838068181818182,7.752840909090909
14,P1,2,0,5,adaptive_revelation,pre,R0,0,0.403,0.036,0.14979195561719832,0.18004467609828742,0.7088353413654619,0.5880893300248139,0.4119106699751861,0.6427541456380678,0.35724585436193224,0.5204711160964667,1.4023333333333334,1.1886666666666668,0.0,1.1886666666666668,4.405666666666667,0.0,0.0245,4.482023544384346,0.3000000000000066,0.5629329241560843,4.83510936623668,4.77453729669097,4.695257315842583,4.798183652875883
14,P1,2,0,3,adaptive_revelation,pre,R0,0,0.44533333333333336,0.04733333333333333,0.2452504317789292,0.19754546798757947,0.7132701421800948,0.36826347305389223,0.6317365269461078,0.4802701741912549,0.5197298258087452,0.5536639526276832,1.1133333333333333,0.9006666666666666,0.0,0.9006666666666666,2.5496666666666665,0.0,0.22516666666666665,2.6113438607798902,0.3000000000000071,0.5974031890660741,3.0,2.8134715025906734,2.6785225718194257,2.8673050615595077
14,P1,2,0,1,adaptive_revelation,pre,R0,0,0.418,0.0,0.0,0.1821615339918652,0.7001594896331739,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3000000000000068,0.7000000000000143,0.0,0.0,1.0,1.0
14,P1,2,1,8,adaptive_revelation,pre,R0,0,0.4043333333333333,0.023,0.08846153846153847,0.17914635947422833,0.6890080428954424,0.6924979389942292,0.3075020610057708,0.718206416698879,0.281793583301121,0.5382131324004306,1.488,1.2386666666666666,1.3436666666666666,2.582333333333333,6.708833333333334,0.0,0.0023333333333333335,6.868345553076187,0.30000000000000665,0.56517256835501,7.566200215285253,6.958019375672767,7.563786008230453,7.08641975308642
14,P1,2,1,5,adaptive_revelation,pre,R0,0,0.44766666666666666,0.045,0.18072289156626506,0.19669009958992384,0.6991304347826087,0.5718540580789278,0.42814594192107225,0.6257873286402371,0.3742126713597629,0.5452930728241563,1.3496666666666666,1.126,1.3023333333333333,2.4283333333333332,3.785833333333333,0.004666666666666667,0.13683333333333333,3.9362792186999678,0.3000000000000071,0.5840106007067276,4.63765541740675,4.0029603315571345,4.320792079207921,4.056435643564356
14,P1,2,1,3,adaptive_revelation,pre,R0,0,0.49333333333333335,0.04733333333333333,0.27734375,0.21288837744533948,0.6842592592592592,0.2702702702702703,0.7297297297297297,0.3917828319882612,0.6082171680117389,0.5571161048689138,0.8796666666666667,0.712,1.231,1.943,2.0285,0.05316666666666667,0.5741666666666667,2.147378516624041,0.3000000000000075,0.6225791433892153,2.899812734082397,2.102996254681648,2.436670687575392,2.2249698431845597
14,P1,2,1,1,adaptive_revelation,pre,R0,0,0.787,0.0,0.0,0.3173813684635032,0.6920796272765777,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5936666666666667,0.5936666666666667,0.7031666666666667,0.29683333333333334,0.7031666666666667,0.7553459119496856,0.2999999999999932,0.7000000000000289,0.0,0.0,0.8810289389067524,0.7206145051804216
18,P0,0,0,8,adaptive_revelation,pre,R0,0,0.5566666666666666,0.10333333333333333,0.2622673434856176,0.20147183013632525,0.895808383233533,0.0,0.0,0.9190578158458245,0.08094218415417559,0.4422180801491146,1.3973333333333333,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.45146784715750315,8.0,8.0,8.0,8.0
18,P0,0,0,5,adaptive_revelation,pre,R0,0,0.561,0.10766666666666666,0.27512776831345825,0.20281995661605207,0.887106357694593,0.0,0.0,0.9281129653401797,0.07188703465982028,0.44352236053480865,1.4263333333333332,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.44635776855693926,5.0,5.0,5.0,5.0
18,P0,0,0,3,adaptive_revelation,pre,R0,0,0.557,0.099,0.2663677130044843,0.20132530120481928,0.8964691801316577,0.0,0.0,0.92031182330013,0.07968817669987008,0.448,1.4226666666666667,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.4557882352941182,3.0,3.0,3.0,3.0
18,P0,0,0,1,adaptive_revelation,pre,R0,0,0.5343333333333333,0.09366666666666666,0.24434782608695652,0.19341216216216217,0.8995633187772926,0.0,0.0,0.9184027777777778,0.08159722222222222,0.4617202268431002,1.443,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4550330812854437,1.0,1.0,1.0,1.0
18,P0,0,1,8,adaptive_revelation,pre,R0,0,0.552,0.08666666666666667,0.24413145539906103,0.20070294509756392,0.9015700483091788,0.0,0.0,0.9162494310423305,0.08375056895766955,0.43914555389965226,1.3253333333333333,0.0,1.635,1.635,7.1825,0.0,0.0,7.3806390977443606,0.0,0.4525086934923012,7.676105315449577,6.757575757575758,7.7228260869565215,6.728260869565218
18,P0,0,1,5,adaptive_revelation,pre,R0,0,0.5286666666666666,0.08633333333333333,0.24549763033175356,0.19280330658886458,0.9016393442622951,0.0,0.0,0.9197446420428637,0.08025535795713634,0.43579573624194345,1.2893333333333334,0.0,1.6596666666666666,1.6596666666666666,4.170166666666667,0.0,0.027833333333333335,4.403564608529599,0.0,0.4505949429846311,4.67476450173525,3.740704015865146,4.704545454545454,3.778409090909091
18,P0,0,1,3,adaptive_revelation,pre,R0,0,0.5866666666666667,0.093,0.27514792899408286,0.20947393477743395,0.9113636363636364,0.0,0.0,0.9235181644359465,0.07648183556405354,0.4746376811594203,1.3586666666666667,0.0,1.612,1.612,2.194,0.0225,0.5801666666666667,2.4006319115323853,0.0,0.46363871635610804,2.6837474120082816,1.7857142857142858,2.7125,1.775
18,P0,0,1,1,adaptive_revelation,pre,R0,0,0.8456666666666667,0.08533333333333333,0.5529157667386609,0.27678376609207944,0.9002759164367363,0.0,0.0,0.9420454545454545,0.05795454545454545,0.4680337756332931,0.568,0.0,0.9383333333333334,0.9383333333333334,0.5308333333333334,0.4691666666666667,0.5308333333333334,0.6465229274218038,0.0,0.4556694813027755,0.7864897466827503,0.0,0.8627450980392157,0.0
18,P0,1,0,8,adaptive_revelation,pre,R0,0,0.5343333333333333,0.09433333333333334,0.26672950047125354,0.19369260512324796,0.8970679975046787,0.0,0.0,0.879180602006689,0.12081939799331104,0.47788873038516405,1.5196666666666667,0.701,0.0,0.701,7.6495,0.0,0.0,7.6347962382445145,0.0,0.48216833095577777,7.9286733238231095,7.854969091773657,7.9411764705882355,7.899653979238754
18,P0,1,0,5,adaptive_revelation,pre,R0,0,0.5373333333333333,0.092,0.26666666666666666,0.19511014282256112,0.9069478908188585,0.0,0.0,0.8552803129074316,0.14471968709256844,0.4634146341463415,1.358,0.656,0.0,0.656,4.672,0.0,0.0005,4.656872037914692,0.0,0.48117378048780574,4.933943089430894,4.872967479674797,4.945945945945946,4.891891891891892
18,P0,1,0,3,adaptive_revelation,pre,R0,0,0.5536666666666666,0.08533333333333333,0.26149131767109296,0.20050700144857556,0.9042745334136063,0.0,0.0,0.8384185646755479,0.16158143532445207,0.48026652998462327,1.407,0.6503333333333333,0.0,0.6503333333333333,2.6748333333333334,0.0005,0.30383333333333334,2.6723700887198985,0.0,0.4936186570989239,2.9343926191696568,2.866222450025628,2.9148936170212765,2.86968085106383
18,P0,1,0,1,adaptive_revelation,pre,R0,0,0.5553333333333333,0.049,0.21304347826086956,0.2005054759898905,0.8955582232893158,0.0,0.0,0.5794270833333334,0.4205729166666667,0.5782771535580524,1.1726666666666667,0.445,0.0,0.445,0.7775,0.2225,0.7775,0.7819501420006311,0.0,0.5728089887640457,1.0,0.9078651685393259,0.868937048503612,0.9453044375644994
18,P0,1,1,8,adaptive_revelation,pre,R0,0,0.556,0.07266666666666667,0.22087132725430597,0.20064958498736918,0.9088729016786571,0.0,0.0,0.8688747731397459,0.13112522686025407,0.4605744125326371,1.3256666666666668,0.6383333333333333,1.6696666666666666,2.308,6.846,0.0,0.0,7.056882463859208,0.0,0.4729242819843348,7.62088772845953,6.639164490861619,7.6055363321799305,6.643598615916955
18,P0,1,1,5,adaptive_revelation,pre,R0,0,0.5553333333333333,0.08,0.2518363064008394,0.20079546824153308,0.9123649459783914,0.0,0.0,0.8646864686468647,0.1353135313531353,0.4825517993456925,1.3643333333333334,0.6113333333333333,1.6373333333333333,2.248666666666667,3.8756666666666666,0.0,0.06216666666666667,4.0792047964657625,0.0,0.48459651035986967,4.636314067611777,3.6357688113413302,4.651567944250871,3.6794425087108014
18,P0,1,1,3,adaptive_revelation,pre,R0,0,0.5783333333333334,0.08333333333333333,0.27056277056277056,0.20501004371972115,0.8945244956772335,0.0,0.0,0.8282727725236436,0.1717272274763564,0.48497596153846156,1.2156666666666667,0.5546666666666666,1.612,2.1666666666666665,1.9166666666666667,0.053,0.6773333333333333,2.136908517350158,0.0,0.4883413461538465,2.6556490384615383,1.6850961538461537,2.544927536231884,1.6405797101449275
18,P0,1,1,1,adaptive_revelation,pre,R0,0,0.8493333333333334,0.043666666666666666,0.49433962264150944,0.2794472472033341,0.8971742543171115,0.0,0.0,0.5219976218787158,0.4780023781212842,0.5444191343963554,0.3446666666666667,0.14633333333333334,0.8643333333333333,1.0106666666666666,0.49466666666666664,0.5053333333333333,0.49466666666666664,0.6093135772603568,0.0,0.5735763097949884,1.0,0.0,0.6592039800995025,0.0
18,P0,2,0,8,adaptive_revelation,pre,R0,0,0.5316666666666666,0.08066666666666666,0.25690021231422505,0.19307589880159787,0.8952978056426333,0.0,0.0,0.7924858016601136,0.2075141983398864,0.5137816979051819,1.4023333333333334,1.2093333333333334,0.0,1.2093333333333334,7.395333333333333,0.0,0.0003333333333333333,7.396845425867508,0.0,0.4996692392502762,7.874310915104741,7.788313120176405,7.856842105263158,7.76
18,P0,2,0,5,adaptive_revelation,pre,R0,0,0.5386666666666666,0.07866666666666666,0.2610619469026549,0.1964741641337386,0.9016089108910891,0.0,0.0,0.7620915032679738,0.23790849673202613,0.5220125786163522,1.387,1.166,0.0,1.166,4.417,0.0,0.0165,4.413022963195973,0.0,0.5103773584905659,4.886792452830188,4.742710120068611,4.82051282051282,4.787545787545787
18,P0,2,0,3,adaptive_revelation,pre,R0,0,0.5443333333333333,0.069,0.25213154689403167,0.19810748513890575,0.8971218616044091,0.0,0.0,0.6659282233052725,0.33407177669472754,0.5535595475715236,1.2606666666666666,1.002,0.0,1.002,2.499,0.0,0.2505,2.502835538752363,0.0,0.5488023952095802,3.0,2.795076513639388,2.6923076923076925,2.8381962864721486
18,P0,2,0,1,adaptive_revelation,pre,R0,0,0.5326666666666666,0.0,0.0,0.19549792023489113,0.9042553191489362,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
18,P0,2,1,8,adaptive_revelation,pre,R0,0,0.568,0.08,0.24716786817713698,0.2020154119739182,0.8931924882629108,0.0,0.0,0.7972972972972973,0.20270270270270271,0.5101694915254237,1.3286666666666667,1.18,1.6873333333333334,2.8673333333333333,6.566333333333334,0.0,0.0018333333333333333,6.768115942028985,0.0,0.49550847457627184,7.534463276836158,6.501694915254237,7.5088888888888885,6.564444444444445
18,P0,2,1,5,adaptive_revelation,pre,R0,0,0.5536666666666666,0.07133333333333333,0.2538552787663108,0.1988983355286792,0.8970499698976521,0.0,0.0,0.7472875226039783,0.2527124773960217,0.5172413793103449,1.2933333333333332,1.102,1.662,2.764,3.618,0.006333333333333333,0.1685,3.835538752362949,0.0,0.5141560798548093,4.577737447065941,3.547489413188143,4.51520572450805,3.5330948121645798
18,P0,2,1,3,adaptive_revelation,pre,R0,0,0.5873333333333334,0.064,0.27080394922425954,0.20854538998698072,0.9108967082860386,0.0,0.0,0.6145077720207254,0.3854922279792746,0.5674536256323778,0.9926666666666667,0.7906666666666666,1.5733333333333333,2.364,1.818,0.10133333333333333,0.6106666666666667,2.0391236306729263,0.0,0.5586846543001691,2.8279932546374367,1.7774030354131534,2.368279569892473,1.5698924731182795
18,P0,2,1,1,adaptive_revelation,pre,R0,0,0.829,0.0,0.0,0.27236885335669697,0.8946521913952553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9353333333333333,0.9353333333333333,0.5323333333333333,0.4676666666666667,0.5323333333333333,0.6864279265723744,0.0,0.0,0.0,0.0,0.8105975197294251,0.0
18,P1,0,0,8,adaptive_revelation,pre,R0,0,0.37233333333333335,0.001,0.002124645892351275,0.15168386746333515,0.875,0.9928379588182632,0.007162041181736795,0.9455337690631809,0.054466230936819175,0.6224489795918368,2.8093333333333335,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.09999999999999815,0.6194024950755188,8.0,8.0,8.0,8.0
18,P1,0,0,5,adaptive_revelation,pre,R0,0,0.3576666666666667,0.0006666666666666666,0.00149812734082397,0.14596653516528363,0.6666666666666666,0.9972041006523765,0.0027958993476234857,0.9511885895404121,0.04881141045958796,0.6141286237920693,2.7306666666666666,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0999999999999983,0.617743009320915,5.0,5.0,5.0,5.0
18,P1,0,0,3,adaptive_revelation,pre,R0,0,0.35633333333333334,0.0006666666666666666,0.0014936519790888724,0.1449295010845987,0.75,0.9887745556594949,0.011225444340505144,0.9393556538218573,0.060644346178142766,0.5951580363147276,2.664,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.09999999999999831,0.6080040187541936,3.0,3.0,3.0,3.0
18,P1,0,0,1,adaptive_revelation,pre,R0,0,0.362,0.0013333333333333333,0.002904865649963689,0.14665766374071573,0.875,0.992633517495396,0.007366482504604052,0.951048951048951,0.04895104895104895,0.625,2.7803333333333335,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.09999999999999826,0.6190500000000081,1.0,1.0,1.0,1.0
18,P1,0,1,8,adaptive_revelation,pre,R0,0,0.37866666666666665,0.0016666666666666668,0.0037397157816005983,0.1537212449255751,1.0,0.9938380281690141,0.006161971830985915,0.9556412729026037,0.044358727097396335,0.6148671375714766,2.7576666666666667,0.0,1.4966666666666666,1.4966666666666666,7.251666666666667,0.0,0.0,7.430344399627676,0.09999999999999808,0.622348993288601,7.689202825428859,7.195425496131853,7.768115942028985,6.833333333333333
18,P1,0,1,5,adaptive_revelation,pre,R0,0,0.38,0.0016666666666666668,0.0035945363048166786,0.15314347125201505,0.7777777777777778,0.9921052631578947,0.007894736842105263,0.9585036152153411,0.04149638478465891,0.6175795342735323,2.8173333333333335,0.0,1.487,1.487,4.2565,0.0,0.017333333333333333,4.434137291280148,0.09999999999999806,0.6123773708306182,4.690062315513283,4.181698917677927,4.803030303030303,3.871212121212121
18,P1,0,1,3,adaptive_revelation,pre,R0,0,0.376,0.002,0.004720692368214005,0.15191919191919193,0.75,0.9929078014184397,0.0070921985815602835,0.9541528239202658,0.04584717607973422,0.6197771587743732,2.6413333333333333,0.0,1.4463333333333332,1.4463333333333332,2.2768333333333333,0.01633333333333333,0.5401666666666667,2.4681380167858253,0.0999999999999981,0.6292708333333433,2.6967270194986073,2.1960306406685235,2.7971014492753623,1.9275362318840579
18,P1,0,1,1,adaptive_revelation,pre,R0,0,0.5393333333333333,0.0016666666666666668,0.004389815627743635,0.21067708333333332,0.8333333333333334,0.992583436341162,0.007416563658838072,0.9696969696969697,0.030303030303030304,0.7703993055555556,2.635,0.0,0.8226666666666667,0.8226666666666667,0.5886666666666667,0.41133333333333333,0.5886666666666667,0.6753090141694302,0.09999999999999697,0.7660405872193631,0.8142361111111112,0.5980902777777778,0.8472222222222222,0.1388888888888889
18,P1,1,0,8,adaptive_revelation,pre,R0,0,0.36466666666666664,0.0006666666666666666,0.0015455950540958269,0.15044004400440045,0.95,0.9817184643510055,0.018281535648994516,0.915479274611399,0.08452072538860103,0.6342412451361867,2.6803333333333335,0.9423333333333334,0.0,0.9423333333333334,7.528833333333333,0.0,0.0,7.6055417185554175,0.09999999999999823,0.6427291886196091,7.916873010258224,7.817120622568093,7.888888888888889,7.865900383141763
18,P1,1,0,5,adaptive_revelation,pre,R0,0,0.37433333333333335,0.0006666666666666666,0.0015337423312883436,0.15118470651588584,0.8275862068965517,0.9741763134461264,0.025823686553873553,0.9030131826741996,0.09698681732580038,0.6451164407368787,2.7683333333333335,0.959,0.0,0.959,4.5205,0.0,0.0013333333333333333,4.604801477377655,0.09999999999999812,0.6417068134893424,4.91970802919708,4.810218978102189,4.86084142394822,4.857605177993528
18,P1,1,0,3,adaptive_revelation,pre,R0,0,0.374,0.001,0.002331002331002331,0.15113146551724138,0.92,0.9777183600713012,0.022281639928698752,0.8845201238390092,0.11547987616099072,0.6520826041302065,2.7876666666666665,0.9523333333333334,0.0,0.9523333333333334,2.523833333333333,0.001,0.43666666666666665,2.6098849860118123,0.09999999999999813,0.6503469812630227,2.9170458522926146,2.8190409520476023,2.8498659517426272,2.839142091152815
18,P1,1,0,1,adaptive_revelation,pre,R0,0,0.5136666666666667,0.09433333333333334,0.267233238904627,0.19789392577372544,0.9066874027993779,0.5827384815055159,0.4172615184944841,0.5607652923740232,0.43923470762597683,0.7164824603555983,2.235,0.6936666666666667,0.0,0.6936666666666667,0.6531666666666667,0.3468333333333333,0.6531666666666667,0.7433035714285714,0.0999999999999971,0.7627386196769644,1.0,0.8649687650168189,0.6834355828220859,0.8834355828220859
18,P1,1,1,8,adaptive_revelation,pre,R0,0,0.37133333333333335,0.0013333333333333333,0.0030303030303030303,0.1514615907545887,0.8095238095238095,0.981149012567325,0.018850987432675045,0.9076972213350367,0.09230277866496327,0.6305418719211823,2.72,0.9473333333333334,1.4983333333333333,2.445666666666667,6.777166666666667,0.0,0.0,7.063895781637717,0.09999999999999816,0.6346489696123048,7.604503870513723,7.019352568613653,7.619377162629758,6.70242214532872
